city,state,price,bedroom_number,bathroom_number,price_per_unit
Brooklyn,NY,925000.0,2.0,2.0,1007.0
Brooklyn,NY,9495000.0,4.0,4.0,2316.0
Brooklyn,NY,675000.0,2.0,2.0,613.0
Brooklyn,NY,4590000.0,5.0,6.0,1162.0
Brooklyn,NY,1495000.0,12.0,6.0,311.0
Brooklyn,NY,5988000.0,5.0,6.0,1072.0
Brooklyn,NY,2888000.0,36.0,12.0,213.0
Brooklyn,NY,1899000.0,1.0,2.0,1271.0
Brooklyn,NY,1298000.0,3.0,1.0,887.0
Brooklyn,NY,869000.0,3.0,2.0,421.0
Brooklyn,NY,1298000.0,,2.0,
Brooklyn,NY,999000.0,3.0,2.0,659.0
Brooklyn,NY,1838888.0,5.0,4.0,463.0
Brooklyn,NY,1188000.0,3.0,3.0,702.0
Brooklyn,NY,728000.0,2.0,3.0,428.0
Brooklyn,NY,274000.0,1.0,1.0,391.0
Brooklyn,NY,689999.0,4.0,2.0,
Brooklyn,NY,849000.0,,2.0,
Brooklyn,NY,2350000.0,9.0,6.0,522.0
Brooklyn,NY,259000.0,1.0,1.0,345.0
Brooklyn,NY,900000.0,,6.0,241.0
Brooklyn,NY,425000.0,4.0,2.0,337.0
Brooklyn,NY,450000.0,1.0,1.0,
Brooklyn,NY,314900.0,4.0,2.0,211.0
Brooklyn,NY,8000000.0,22.0,12.0,461.0
Brooklyn,NY,1100000.0,6.0,2.0,491.0
Brooklyn,NY,649000.0,2.0,1.0,
Brooklyn,NY,575000.0,3.0,2.0,472.0
Brooklyn,NY,1945000.0,4.0,2.0,779.0
Brooklyn,NY,220000.0,1.0,1.0,191.0
Brooklyn,NY,1150000.0,0.0,1.0,944.0
Brooklyn,NY,930000.0,2.0,2.0,845.0
Brooklyn,NY,3725000.0,3.0,4.0,1952.0
Brooklyn,NY,1060000.0,5.0,4.0,530.0
Brooklyn,NY,1095000.0,2.0,2.0,1128.0
Brooklyn,NY,1448888.0,7.0,4.0,323.0
Brooklyn,NY,795000.0,3.0,2.0,
Brooklyn,NY,3395000.0,3.0,3.0,1713.0
Brooklyn,NY,420000.0,3.0,2.0,0.0
Brooklyn,NY,329500.0,1.0,1.0,470.0
Brooklyn,NY,2595000.0,3.0,3.0,1345.0
Brooklyn,NY,990000.0,3.0,2.0,644.0
Brooklyn,NY,249000.0,0.0,1.0,452.0
Brooklyn,NY,410000.0,0.0,1.0,
Brooklyn,NY,249000.0,0.0,1.0,452.0
Brooklyn,NY,525000.0,1.0,1.0,700.0
Brooklyn,NY,3356000.0,3.0,3.0,1694.0
Brooklyn,NY,675000.0,,,
Brooklyn,NY,419000.0,1.0,1.0,
Brooklyn,NY,3213000.0,3.0,3.0,1621.0
Brooklyn,NY,948000.0,3.0,2.0,617.0
Brooklyn,NY,799000.0,2.0,2.0,649.0
Brooklyn,NY,1599000.0,4.0,3.0,666.0
Brooklyn,NY,2410000.0,2.0,2.0,1655.0
Brooklyn,NY,1499000.0,,0.0,
Brooklyn,NY,259000.0,1.0,1.0,345.0
Brooklyn,NY,340000.0,0.0,1.0,
Brooklyn,NY,400000.0,1.0,1.0,533.0
Brooklyn,NY,1688888.0,6.0,4.0,846.0
Brooklyn,NY,279000.0,0.0,1.0,
Brooklyn,NY,385000.0,0.0,1.0,611.0
Brooklyn,NY,1880000.0,8.0,5.0,626.0
Brooklyn,NY,8995000.0,5.0,4.0,2420.0
Brooklyn,NY,788000.0,2.0,2.0,849.0
Brooklyn,NY,534900.0,0.0,1.0,0.0
Brooklyn,NY,269000.0,1.0,1.0,336.0
Brooklyn,NY,2531000.0,2.0,3.0,1664.0
Brooklyn,NY,459000.0,3.0,2.0,367.0
Brooklyn,NY,299000.0,3.0,1.0,209.0
Brooklyn,NY,5895000.0,3.0,3.0,1849.0
Brooklyn,NY,695000.0,2.0,2.0,684.0
Brooklyn,NY,850000.0,6.0,3.0,
Brooklyn,NY,4325000.0,3.0,4.0,2031.0
Brooklyn,NY,299000.0,2.0,1.0,295.0
Brooklyn,NY,590000.0,4.0,3.0,
Brooklyn,NY,1295000.0,1.0,1.0,1796.0
Brooklyn,NY,399500.0,2.0,1.0,409.0
Brooklyn,NY,679000.0,3.0,3.0,
Brooklyn,NY,1797000.0,1.0,2.0,1268.0
Brooklyn,NY,1040000.0,3.0,3.0,
Brooklyn,NY,679000.0,2.0,2.0,482.0
Brooklyn,NY,1095000.0,1.0,1.0,1679.0
Brooklyn,NY,238000.0,1.0,1.0,476.0
Brooklyn,NY,699000.0,5.0,3.0,233.0
Brooklyn,NY,1250000.0,1.0,1.0,1851.0
Brooklyn,NY,1620000.0,9.0,3.0,435.0
Brooklyn,NY,629000.0,3.0,3.0,489.0
Brooklyn,NY,1625000.0,2.0,2.0,1770.0
Brooklyn,NY,525000.0,2.0,2.0,520.0
Brooklyn,NY,1400000.0,11.0,6.0,237.0
Brooklyn,NY,9499000.0,4.0,7.0,1583.0
Brooklyn,NY,1989998.0,,0.0,
Brooklyn,NY,650000.0,3.0,3.0,504.0
Brooklyn,NY,3195000.0,3.0,3.0,1612.0
Brooklyn,NY,1388000.0,7.0,5.0,622.0
Brooklyn,NY,1088000.0,7.0,4.0,
Brooklyn,NY,4100000.0,4.0,4.0,2035.0
Brooklyn,NY,695000.0,2.0,2.0,684.0
Brooklyn,NY,635000.0,1.0,1.0,796.0
Brooklyn,NY,669000.0,4.0,4.0,366.0
Brooklyn,NY,1495000.0,1.0,1.0,2090.0
Brooklyn,NY,399000.0,1.0,1.0,415.0
Brooklyn,NY,499000.0,2.0,1.0,733.0
Brooklyn,NY,1485000.0,2.0,2.0,1716.0
Brooklyn,NY,1299000.0,5.0,2.0,463.0
Brooklyn,NY,470000.0,1.0,1.0,353.0
Brooklyn,NY,2575000.0,2.0,3.0,1943.0
Brooklyn,NY,1338888.0,5.0,4.0,608.0
Brooklyn,NY,1399000.0,3.0,3.0,904.0
Brooklyn,NY,375000.0,0.0,1.0,750.0
Brooklyn,NY,2499000.0,5.0,4.0,647.0
Brooklyn,NY,580000.0,2.0,1.0,610.0
Brooklyn,NY,3600000.0,3.0,4.0,1886.0
Brooklyn,NY,2348800.0,5.0,4.0,608.0
Brooklyn,NY,575000.0,2.0,1.0,
Brooklyn,NY,1530000.0,2.0,2.0,1705.0
Brooklyn,NY,1999000.0,8.0,3.0,643.0
Brooklyn,NY,535000.0,1.0,2.0,465.0
Brooklyn,NY,1545000.0,2.0,2.0,1683.0
Brooklyn,NY,1999000.0,8.0,3.0,510.0
Brooklyn,NY,270000.0,0.0,1.0,
Brooklyn,NY,945000.0,1.0,1.0,1711.0
Brooklyn,NY,1999000.0,,3.0,643.0
Brooklyn,NY,2499000.0,7.0,4.0,1086.0
Brooklyn,NY,4500000.0,3.0,4.0,2113.0
Brooklyn,NY,1999000.0,,3.0,510.0
Brooklyn,NY,1750000.0,7.0,4.0,540.0
Brooklyn,NY,3600000.0,3.0,4.0,1886.0
Brooklyn,NY,1200000.0,,2.0,729.0
Brooklyn,NY,249000.0,0.0,1.0,452.0
Brooklyn,NY,1425000.0,1.0,1.0,1976.0
Brooklyn,NY,1899000.0,5.0,3.0,653.0
Brooklyn,NY,469000.0,1.0,1.0,551.0
Brooklyn,NY,688000.0,2.0,2.0,620.0
Brooklyn,NY,2100000.0,8.0,4.0,424.0
Brooklyn,NY,1090000.0,5.0,2.0,562.0
Brooklyn,NY,3000000.0,8.0,4.0,750.0
Brooklyn,NY,1098000.0,3.0,3.0,953.0
Brooklyn,NY,1590000.0,,0.0,490.0
Brooklyn,NY,1490000.0,6.0,4.0,522.0
Brooklyn,NY,395000.0,1.0,1.0,438.0
Brooklyn,NY,1595000.0,2.0,2.0,1385.0
Brooklyn,NY,1490000.0,,1.0,
Brooklyn,NY,429999.0,1.0,1.0,534.0
Brooklyn,NY,849000.0,2.0,1.0,1125.0
Brooklyn,NY,788888.0,2.0,2.0,795.0
Brooklyn,NY,1099000.0,3.0,3.0,939.0
Brooklyn,NY,950000.0,1.0,1.0,1261.0
Brooklyn,NY,559000.0,1.0,1.0,828.0
Brooklyn,NY,1395000.0,2.0,2.0,1197.0
Brooklyn,NY,5500000.0,3.0,4.0,2210.0
Brooklyn,NY,1500000.0,2.0,2.0,1290.0
Brooklyn,NY,595000.0,1.0,1.0,
Brooklyn,NY,475000.0,1.0,1.0,703.0
Brooklyn,NY,1800000.0,2.0,3.0,1132.0
Brooklyn,NY,1175000.0,1.0,2.0,1333.0
Brooklyn,NY,2299999.0,6.0,3.0,
Brooklyn,NY,399000.0,0.0,1.0,
Brooklyn,NY,549000.0,1.0,1.0,813.0
Brooklyn,NY,995000.0,2.0,2.0,953.0
Brooklyn,NY,999000.0,2.0,2.0,957.0
Brooklyn,NY,849999.0,1.0,1.0,1193.0
Brooklyn,NY,788888.0,2.0,2.0,795.0
Brooklyn,NY,279000.0,1.0,1.0,372.0
Brooklyn,NY,995000.0,3.0,2.0,710.0
Brooklyn,NY,1399999.0,12.0,6.0,242.0
Brooklyn,NY,1949000.0,,0.0,526.0
Brooklyn,NY,2100000.0,,5.0,
Brooklyn,NY,890000.0,3.0,2.0,709.0
Brooklyn,NY,2050000.0,10.0,6.0,512.0
Brooklyn,NY,1600000.0,3.0,3.0,1186.0
Brooklyn,NY,948000.0,3.0,1.0,1507.0
Brooklyn,NY,2100000.0,6.0,2.0,525.0
Brooklyn,NY,238000.0,1.0,1.0,476.0
Brooklyn,NY,1320000.0,6.0,3.0,722.0
Brooklyn,NY,2800000.0,,,
Brooklyn,NY,300000.0,0.0,1.0,646.0
Brooklyn,NY,1680000.0,2.0,2.0,1632.0
Brooklyn,NY,699000.0,3.0,3.0,606.0
Brooklyn,NY,1849000.0,3.0,2.0,874.0
Brooklyn,NY,1500000.0,5.0,3.0,712.0
Brooklyn,NY,1350000.0,,0.0,
Brooklyn,NY,924999.0,3.0,2.0,581.0
Brooklyn,NY,550000.0,7.0,5.0,204.0
Brooklyn,NY,7500000.0,,32.0,
Brooklyn,NY,1198000.0,3.0,5.0,618.0
Brooklyn,NY,1360000.0,,0.0,482.0
Brooklyn,NY,3590000.0,1.0,3.0,1495.0
Brooklyn,NY,1529000.0,,0.0,365.0
Brooklyn,NY,1500000.0,3.0,2.0,1239.0
Brooklyn,NY,799999.0,3.0,2.0,682.0
Brooklyn,NY,3590000.0,,1.0,1495.0
Brooklyn,NY,699000.0,0.0,2.0,
Brooklyn,NY,1799999.0,8.0,5.0,608.0
Brooklyn,NY,1399000.0,6.0,3.0,582.0
Brooklyn,NY,1350000.0,6.0,3.0,724.0
Brooklyn,NY,399000.0,1.0,1.0,399.0
Brooklyn,NY,1380000.0,,0.0,770.0
Brooklyn,NY,440000.0,3.0,2.0,352.0
Brooklyn,NY,1488888.0,7.0,3.0,434.0
Brooklyn,NY,1680000.0,,1.0,482.0
Brooklyn,NY,448000.0,3.0,2.0,358.0
Brooklyn,NY,1210000.0,4.0,3.0,611.0
Brooklyn,NY,1188000.0,3.0,2.0,564.0
Brooklyn,NY,455000.0,1.0,1.0,650.0
Brooklyn,NY,499000.0,1.0,1.0,554.0
Brooklyn,NY,2438000.0,6.0,5.0,541.0
Brooklyn,NY,1740000.0,8.0,3.0,492.0
Brooklyn,NY,425000.0,1.0,1.0,
Brooklyn,NY,1388000.0,7.0,3.0,462.0
Brooklyn,NY,649000.0,2.0,2.0,540.0
Brooklyn,NY,2999000.0,6.0,7.0,
Brooklyn,NY,1800000.0,6.0,4.0,1906.0
Brooklyn,NY,1725000.0,5.0,5.0,633.0
Brooklyn,NY,397000.0,1.0,1.0,
Brooklyn,NY,975000.0,,,
Brooklyn,NY,320000.0,0.0,1.0,520.0
Brooklyn,NY,365000.0,1.0,1.0,
Brooklyn,NY,675000.0,2.0,2.0,562.0
Brooklyn,NY,449000.0,1.0,1.0,598.0
Brooklyn,NY,480000.0,1.0,1.0,505.0
Brooklyn,NY,419000.0,1.0,1.0,
Brooklyn,NY,519900.0,2.0,2.0,517.0
Brooklyn,NY,439000.0,1.0,1.0,585.0
Brooklyn,NY,390000.0,1.0,1.0,619.0
Brooklyn,NY,1599999.0,5.0,3.0,645.0
Brooklyn,NY,499000.0,1.0,1.0,554.0
Brooklyn,NY,2198000.0,5.0,4.0,1010.0
Brooklyn,NY,2250000.0,4.0,2.0,1041.0
Brooklyn,NY,799000.0,1.0,1.0,1416.0
Brooklyn,NY,695000.0,2.0,1.0,1263.0
Brooklyn,NY,2195000.0,2.0,2.0,1405.0
Brooklyn,NY,1295000.0,0.0,2.0,1254.0
Brooklyn,NY,825000.0,1.0,1.0,1176.0
Brooklyn,NY,1850000.0,3.0,2.0,1593.0
Brooklyn,NY,799000.0,2.0,2.0,1139.0
Brooklyn,NY,625000.0,2.0,1.0,738.0
Brooklyn,NY,638000.0,3.0,2.0,777.0
Brooklyn,NY,608000.0,2.0,1.0,718.0
Brooklyn,NY,950000.0,3.0,3.0,
Brooklyn,NY,1800000.0,,0.0,947.0
Brooklyn,NY,1688000.0,,0.0,281.0
Brooklyn,NY,349000.0,,,
Brooklyn,NY,1799999.0,,5.0,
Brooklyn,NY,918000.0,4.0,2.0,653.0
Brooklyn,NY,618000.0,2.0,1.0,730.0
Brooklyn,NY,1049000.0,4.0,4.0,634.0
Brooklyn,NY,618000.0,2.0,1.0,730.0
Brooklyn,NY,1599000.0,7.0,5.0,464.0
Brooklyn,NY,329888.0,2.0,1.0,
Brooklyn,NY,499000.0,3.0,2.0,415.0
Brooklyn,NY,1699000.0,,3.0,
Brooklyn,NY,1198000.0,3.0,2.0,679.0
Brooklyn,NY,199000.0,0.0,1.0,398.0
Brooklyn,NY,1198000.0,,2.0,
Brooklyn,NY,2900000.0,,0.0,
Brooklyn,NY,1039000.0,4.0,3.0,541.0
Brooklyn,NY,689000.0,2.0,2.0,862.0
Brooklyn,NY,569000.0,1.0,1.0,795.0
Brooklyn,NY,549000.0,1.0,1.0,823.0
Brooklyn,NY,549000.0,1.0,1.0,823.0
Brooklyn,NY,899000.0,4.0,2.0,652.0
Brooklyn,NY,569000.0,1.0,1.0,795.0
Brooklyn,NY,550000.0,1.0,1.0,825.0
Brooklyn,NY,749000.0,3.0,3.0,508.0
Brooklyn,NY,1299000.0,5.0,2.0,463.0
Brooklyn,NY,349000.0,0.0,1.0,830.0
Brooklyn,NY,900000.0,2.0,2.0,
Brooklyn,NY,995000.0,1.0,1.0,1243.0
Brooklyn,NY,2050000.0,10.0,5.0,512.0
Brooklyn,NY,965000.0,1.0,1.0,1264.0
Brooklyn,NY,1350000.0,,2.0,833.0
Brooklyn,NY,530000.0,1.0,1.0,828.0
Brooklyn,NY,999000.0,2.0,3.0,946.0
Brooklyn,NY,2290000.0,2.0,1.0,
Brooklyn,NY,2600000.0,3.0,3.0,1473.0
Brooklyn,NY,2290000.0,,0.0,934.0
Brooklyn,NY,340000.0,0.0,1.0,
Brooklyn,NY,1290000.0,6.0,3.0,645.0
Brooklyn,NY,950000.0,2.0,2.0,1063.0
Brooklyn,NY,1559000.0,13.0,6.0,294.0
Brooklyn,NY,359000.0,0.0,1.0,758.0
Brooklyn,NY,1559000.0,13.0,6.0,294.0
Brooklyn,NY,750000.0,2.0,1.0,899.0
Brooklyn,NY,1590000.0,4.0,4.0,652.0
Brooklyn,NY,1099000.0,1.0,1.0,1373.0
Brooklyn,NY,950000.0,2.0,2.0,1055.0
Brooklyn,NY,839000.0,2.0,1.0,1005.0
Brooklyn,NY,1850000.0,4.0,3.0,1051.0
Brooklyn,NY,3500000.0,3.0,4.0,1799.0
Brooklyn,NY,4995000.0,6.0,8.0,647.0
Brooklyn,NY,1395000.0,2.0,2.0,1193.0
Brooklyn,NY,749000.0,1.0,1.0,1143.0
Brooklyn,NY,2175000.0,2.0,3.0,1498.0
Brooklyn,NY,675000.0,1.0,1.0,910.0
Brooklyn,NY,850000.0,1.0,1.0,1283.0
Brooklyn,NY,995000.0,1.0,1.0,1275.0
Brooklyn,NY,349000.0,0.0,1.0,830.0
Brooklyn,NY,1750000.0,8.0,4.0,
Brooklyn,NY,385000.0,1.0,1.0,513.0
Brooklyn,NY,345000.0,0.0,1.0,
Brooklyn,NY,988000.0,3.0,3.0,619.0
Brooklyn,NY,899000.0,3.0,2.0,924.0
Brooklyn,NY,2674000.0,3.0,4.0,1527.0
Brooklyn,NY,1590000.0,4.0,3.0,652.0
Brooklyn,NY,275000.0,1.0,1.0,491.0
Brooklyn,NY,379000.0,1.0,1.0,473.0
Brooklyn,NY,1290000.0,,3.0,645.0
Brooklyn,NY,675000.0,2.0,2.0,11.0
Brooklyn,NY,999000.0,4.0,3.0,756.0
Brooklyn,NY,1225000.0,3.0,3.0,949.0
Brooklyn,NY,1288000.0,12.0,6.0,238.0
Brooklyn,NY,469000.0,1.0,1.0,521.0
Brooklyn,NY,2100000.0,6.0,8.0,508.0
Brooklyn,NY,325000.0,0.0,1.0,507.0
Brooklyn,NY,1590000.0,8.0,4.0,567.0
Brooklyn,NY,520000.0,2.0,1.0,
Brooklyn,NY,390000.0,2.0,1.0,325.0
Brooklyn,NY,530000.0,2.0,2.0,530.0
Brooklyn,NY,1699000.0,13.0,6.0,483.0
Brooklyn,NY,1595000.0,18.0,6.0,443.0
Brooklyn,NY,1699000.0,13.0,6.0,
Brooklyn,NY,374900.0,2.0,1.0,374.0
Brooklyn,NY,1580000.0,,3.0,1295.0
Brooklyn,NY,1250000.0,7.0,3.0,545.0
Brooklyn,NY,998000.0,5.0,3.0,878.0
Brooklyn,NY,1595000.0,4.0,5.0,843.0
Brooklyn,NY,980000.0,,0.0,644.0
Brooklyn,NY,3575000.0,9.0,6.0,446.0
Brooklyn,NY,1450000.0,4.0,2.0,755.0
Brooklyn,NY,349000.0,0.0,1.0,465.0
Brooklyn,NY,4995000.0,4.0,5.0,
Brooklyn,NY,325000.0,2.0,1.0,325.0
Brooklyn,NY,1500000.0,4.0,4.0,654.0
Brooklyn,NY,1999000.0,2.0,3.0,1018.0
Brooklyn,NY,449000.0,3.0,2.0,359.0
Brooklyn,NY,1200000.0,6.0,3.0,523.0
Brooklyn,NY,1050000.0,1.0,2.0,1022.0
Brooklyn,NY,1090000.0,,4.0,
Brooklyn,NY,1590000.0,,0.0,764.0
Brooklyn,NY,499000.0,1.0,1.0,623.0
Brooklyn,NY,739000.0,1.0,1.0,1173.0
Brooklyn,NY,1500000.0,6.0,3.0,473.0
Brooklyn,NY,750000.0,1.0,1.0,1346.0
Brooklyn,NY,650000.0,3.0,2.0,601.0
Brooklyn,NY,1995000.0,4.0,3.0,785.0
Brooklyn,NY,1649000.0,2.0,2.0,1393.0
Brooklyn,NY,1688888.0,6.0,4.0,525.0
Brooklyn,NY,899000.0,1.0,1.0,1337.0
Brooklyn,NY,2102000.0,1.0,2.0,1533.0
Brooklyn,NY,729000.0,1.0,1.0,1241.0
Brooklyn,NY,1788000.0,9.0,6.0,434.0
Brooklyn,NY,599000.0,1.0,1.0,778.0
Brooklyn,NY,1795000.0,2.0,2.0,1229.0
Brooklyn,NY,399999.0,2.0,1.0,399.0
Brooklyn,NY,799000.0,0.0,1.0,1434.0
Brooklyn,NY,1080000.0,,3.0,1588.0
Brooklyn,NY,899000.0,2.0,2.0,1033.0
Brooklyn,NY,1248888.0,12.0,6.0,
Brooklyn,NY,1040000.0,1.0,1.0,1566.0
Brooklyn,NY,289000.0,1.0,1.0,361.0
Brooklyn,NY,2995000.0,3.0,3.0,1750.0
Brooklyn,NY,2600000.0,,3.0,735.0
Brooklyn,NY,4650000.0,4.0,4.0,1679.0
Brooklyn,NY,665000.0,2.0,2.0,701.0
Brooklyn,NY,595000.0,1.0,1.0,0.0
Brooklyn,NY,1690000.0,7.0,4.0,577.0
Brooklyn,NY,575000.0,1.0,1.0,851.0
Brooklyn,NY,325000.0,2.0,1.0,325.0
Brooklyn,NY,449000.0,3.0,2.0,359.0
Brooklyn,NY,1450000.0,8.0,3.0,537.0
Brooklyn,NY,825000.0,3.0,2.0,889.0
Brooklyn,NY,825000.0,2.0,2.0,889.0
Brooklyn,NY,1198999.0,,3.0,689.0
Brooklyn,NY,948000.0,5.0,3.0,399.0
Brooklyn,NY,1125000.0,5.0,4.0,551.0
Brooklyn,NY,650000.0,2.0,2.0,521.0
Brooklyn,NY,1289000.0,4.0,4.0,902.0
Brooklyn,NY,688000.0,2.0,2.0,699.0
Brooklyn,NY,698000.0,2.0,2.0,693.0
Brooklyn,NY,1050000.0,2.0,2.0,1036.0
Brooklyn,NY,827500.0,1.0,1.0,1263.0
Brooklyn,NY,2450000.0,16.0,9.0,490.0
Brooklyn,NY,2450000.0,16.0,9.0,490.0
Brooklyn,NY,2000000.0,5.0,3.0,677.0
Brooklyn,NY,4800000.0,14.0,14.0,738.0
Brooklyn,NY,4800000.0,14.0,14.0,738.0
Brooklyn,NY,696000.0,2.0,2.0,679.0
Brooklyn,NY,1625000.0,2.0,2.0,1521.0
Brooklyn,NY,696000.0,2.0,2.0,679.0
Brooklyn,NY,3975000.0,6.0,4.0,888.0
Brooklyn,NY,678000.0,2.0,2.0,680.0
Brooklyn,NY,1825000.0,2.0,2.0,1142.0
Brooklyn,NY,688000.0,2.0,2.0,699.0
Brooklyn,NY,995000.0,1.0,1.0,1383.0
Brooklyn,NY,499000.0,2.0,2.0,505.0
Brooklyn,NY,3300000.0,3.0,3.0,1812.0
Brooklyn,NY,1999999.0,,4.0,555.0
Brooklyn,NY,1650000.0,3.0,3.0,870.0
Brooklyn,NY,1598000.0,7.0,4.0,426.0
Brooklyn,NY,1425000.0,2.0,2.0,1276.0
Brooklyn,NY,698000.0,3.0,2.0,664.0
Brooklyn,NY,4675000.0,4.0,3.0,1899.0
Brooklyn,NY,1675000.0,2.0,2.0,1415.0
Brooklyn,NY,720000.0,3.0,2.0,736.0
Brooklyn,NY,930000.0,1.0,1.0,1592.0
Brooklyn,NY,625000.0,1.0,1.0,
Brooklyn,NY,1950000.0,,4.0,590.0
Brooklyn,NY,2100000.0,2.0,2.0,1942.0
Brooklyn,NY,850000.0,1.0,1.0,1161.0
Brooklyn,NY,1030000.0,3.0,2.0,628.0
Brooklyn,NY,2099999.0,4.0,4.0,
Brooklyn,NY,1550000.0,2.0,2.0,
Brooklyn,NY,1288000.0,12.0,6.0,
Brooklyn,NY,1310000.0,1.0,1.0,1615.0
Brooklyn,NY,3999999.0,5.0,3.0,
Brooklyn,NY,749000.0,6.0,3.0,249.0
Brooklyn,NY,945000.0,1.0,2.0,1389.0
Brooklyn,NY,305000.0,2.0,1.0,305.0
Brooklyn,NY,1795000.0,5.0,3.0,747.0
Brooklyn,NY,455000.0,3.0,2.0,364.0
Brooklyn,NY,425000.0,3.0,2.0,340.0
Brooklyn,NY,259000.0,1.0,1.0,370.0
Brooklyn,NY,1899000.0,5.0,3.0,
Brooklyn,NY,948000.0,5.0,3.0,399.0
Brooklyn,NY,1999000.0,8.0,3.0,569.0
Brooklyn,NY,955000.0,,1.0,318.0
Brooklyn,NY,500000.0,5.0,2.0,230.0
Brooklyn,NY,350000.0,2.0,1.0,617.0
Brooklyn,NY,1379999.0,4.0,4.0,563.0
Brooklyn,NY,935000.0,1.0,1.0,1429.0
Brooklyn,NY,3200000.0,8.0,4.0,909.0
Brooklyn,NY,2525000.0,3.0,3.0,1741.0
Brooklyn,NY,1495000.0,2.0,2.0,1262.0
Brooklyn,NY,1585000.0,2.0,2.0,1411.0
Brooklyn,NY,4780000.0,8.0,6.0,1062.0
Brooklyn,NY,1550000.0,2.0,2.0,1405.0
Brooklyn,NY,1295000.0,2.0,2.0,1350.0
Brooklyn,NY,749000.0,1.0,1.0,
Brooklyn,NY,950000.0,1.0,1.0,1357.0
Brooklyn,NY,1395000.0,2.0,2.0,1303.0
Brooklyn,NY,10875000.0,35.0,22.0,959.0
Brooklyn,NY,2650000.0,6.0,4.0,
Brooklyn,NY,999000.0,1.0,1.0,1374.0
Brooklyn,NY,765000.0,0.0,1.0,1603.0
Brooklyn,NY,1550000.0,2.0,1.0,1619.0
Brooklyn,NY,1045000.0,1.0,1.0,1541.0
Brooklyn,NY,595000.0,3.0,2.0,546.0
Brooklyn,NY,1170000.0,1.0,1.0,1589.0
Brooklyn,NY,600000.0,2.0,2.0,
Brooklyn,NY,1650000.0,2.0,2.0,1550.0
Brooklyn,NY,649000.0,3.0,3.0,295.0
Brooklyn,NY,1825000.0,2.0,2.0,1688.0
Brooklyn,NY,899000.0,5.0,4.0,499.0
Brooklyn,NY,2075000.0,2.0,2.0,1755.0
Brooklyn,NY,1400000.0,,6.0,348.0
Brooklyn,NY,1850000.0,4.0,2.0,963.0
Brooklyn,NY,1570000.0,2.0,2.0,1423.0
Brooklyn,NY,555000.0,3.0,3.0,
Brooklyn,NY,2200000.0,,,
Brooklyn,NY,575.0,4.0,3.0,0.0
Brooklyn,NY,2475000.0,4.0,3.0,1031.0
Brooklyn,NY,290000.0,1.0,1.0,451.0
Brooklyn,NY,1800000.0,4.0,3.0,1153.0
Brooklyn,NY,751500.0,5.0,2.0,
Brooklyn,NY,2000000.0,4.0,3.0,724.0
Brooklyn,NY,389999.0,2.0,1.0,434.0
Brooklyn,NY,1800000.0,4.0,3.0,814.0
Brooklyn,NY,949000.0,5.0,2.0,424.0
Brooklyn,NY,897000.0,4.0,4.0,444.0
Brooklyn,NY,698000.0,5.0,2.0,349.0
Brooklyn,NY,1100000.0,6.0,3.0,516.0
Brooklyn,NY,350000.0,2.0,1.0,380.0
Brooklyn,NY,399000.0,2.0,1.0,390.0
Brooklyn,NY,785000.0,4.0,5.0,427.0
Brooklyn,NY,1150000.0,2.0,2.0,1102.0
Brooklyn,NY,349999.0,2.0,1.0,444.0
Brooklyn,NY,4600000.0,4.0,4.0,1780.0
Brooklyn,NY,540000.0,1.0,1.0,800.0
Brooklyn,NY,1300000.0,14.0,6.0,264.0
Brooklyn,NY,2092000.0,1.0,2.0,1798.0
Brooklyn,NY,399000.0,,,
Brooklyn,NY,550000.0,1.0,1.0,785.0
Brooklyn,NY,1299000.0,5.0,6.0,302.0
Brooklyn,NY,949000.0,3.0,3.0,
Brooklyn,NY,1200000.0,4.0,5.0,375.0
Brooklyn,NY,859000.0,5.0,3.0,265.0
Brooklyn,NY,699999.0,3.0,2.0,
Brooklyn,NY,625000.0,0.0,1.0,1255.0
Brooklyn,NY,2295000.0,4.0,3.0,923.0
Brooklyn,NY,979000.0,1.0,1.0,1155.0
Brooklyn,NY,425000.0,1.0,1.0,708.0
Brooklyn,NY,2900000.0,3.0,4.0,1491.0
Brooklyn,NY,299000.0,0.0,1.0,711.0
Brooklyn,NY,549000.0,1.0,1.0,878.0
Brooklyn,NY,1225000.0,9.0,5.0,262.0
Brooklyn,NY,7600000.0,4.0,5.0,2556.0
Brooklyn,NY,940000.0,8.0,4.0,470.0
Brooklyn,NY,2499000.0,3.0,3.0,1569.0
Brooklyn,NY,749000.0,6.0,2.0,
Brooklyn,NY,999998.0,6.0,5.0,336.0
Brooklyn,NY,250000.0,1.0,1.0,388.0
Brooklyn,NY,450000.0,,,
Brooklyn,NY,999000.0,8.0,4.0,316.0
Brooklyn,NY,589000.0,6.0,3.0,
Brooklyn,NY,800000.0,4.0,2.0,277.0
Brooklyn,NY,299000.0,1.0,1.0,465.0
Brooklyn,NY,900000.0,7.0,2.0,438.0
Brooklyn,NY,779000.0,6.0,4.0,401.0
Brooklyn,NY,749000.0,5.0,3.0,499.0
Brooklyn,NY,699000.0,4.0,3.0,349.0
Brooklyn,NY,579999.0,3.0,3.0,519.0
Brooklyn,NY,950000.0,6.0,5.0,358.0
Brooklyn,NY,499000.0,4.0,3.0,293.0
Brooklyn,NY,480000.0,2.0,1.0,535.0
Brooklyn,NY,480000.0,2.0,1.0,
Brooklyn,NY,394900.0,3.0,3.0,329.0
