price,Borough,property_type,Average Income,street_name,Average Rent,bedroom_number
"$1,395,000",Manhattan,CONDO,"$99,880 ",W 108th St APT 7D,"$2,024 ",2.0
"$3,595,000",Manhattan,CONDO,"$99,880 ",W 29th St #3A,"$2,024 ",3.0
"$3,150,000",Manhattan,CONDO,"$99,880 ",E 30th St #47C,"$2,024 ",1.0
"$1,675,000",Manhattan,CONDO,"$99,880 ",Barrow St APT 6C,"$2,024 ",1.0
"$1,049,000",Manhattan,CONDO,"$99,880 ",W 109th St APT D4,"$2,024 ",3.0
"$11,250,000",Manhattan,CONDO,"$99,880 ",7th Ave PENTHOUSE D,"$2,024 ",5.0
"$1,750,000",Manhattan,CONDO,"$99,880 ",E 30th St #16E,"$2,024 ",1.0
"$7,500,000",Manhattan,CONDO,"$99,880 ",Charles St APT 7CS,"$2,024 ",2.0
"$950,000",Manhattan,CONDO,"$99,880 ",W 103rd St PENTHOUSE C,"$2,024 ",1.0
"$1,995,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 3A,"$2,024 ",2.0
"$445,000",Manhattan,CONDO,"$99,880 ",E 36th St APT 7L,"$2,024 ",0.0
"$925,000",Manhattan,CONDO,"$99,880 ",Hudson St #3S,"$2,024 ",1.0
"$1,150,000",Manhattan,CONDO,"$99,880 ",Central Park W APT 3C,"$2,024 ",1.0
"$2,475,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 7F,"$2,024 ",2.0
"$2,475,000",Manhattan,CONDO,"$99,880 ",E 30th St #45C,"$2,024 ",1.0
"$749,000",Manhattan,CONDO,"$99,880 ",Hudson St #5R,"$2,024 ",1.0
"$2,200,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 4C,"$2,024 ",2.0
"$1,825,000",Manhattan,CONDO,"$99,880 ",E 30th St #33A,"$2,024 ",1.0
"$1,385,000",Manhattan,CONDO,"$99,880 ",W 107th St APT 15G,"$2,024 ",2.0
"$9,999,000",Manhattan,CONDO,"$99,880 ",Hudson Yard #71A,"$2,024 ",3.0
"$13,000,000",Manhattan,TOWNHOUSE,"$99,880 ",W 95th St,"$2,024 ",5.0
"$3,495,000",Manhattan,CONDO,"$99,880 ",W 27th St #4C,"$2,024 ",2.0
"$875,000",Manhattan,CONDO,"$99,880 ",W 94th St #9K,"$2,024 ",1.0
"$5,499,000",Manhattan,CONDO,"$99,880 ",W 26th St ROOM 5,"$2,024 ",4.0
"$1,499,999",Manhattan,CONDO,"$99,880 ",Riverside Dr APT 2,"$2,024 ",2.0
"$750,000",Manhattan,CONDO,"$99,880 ",W 34th St APT 10H,"$2,024 ",2.0
"$2,950,000",Manhattan,CONDO,"$99,880 ",W 93rd St APT 2,"$2,024 ",4.0
"$6,650,000",Manhattan,CONDO,"$99,880 ",W 29th St APT 7N,"$2,024 ",3.0
"$2,250,000",Manhattan,CONDO,"$99,880 ",Broadway #9B,"$2,024 ",2.0
"$4,995,000",Manhattan,CONDO,"$99,880 ",W 25th St PENTHOUSE 12,"$2,024 ",3.0
"$549,000",Manhattan,CONDO,"$99,880 ",W 102nd St APT 6O,"$2,024 ",1.0
"$470,000",Manhattan,CONDO,"$99,880 ",Broadway APT 5K,"$2,024 ",1.0
"$29,500,000",Manhattan,CONDO,"$99,880 ",Hudson Yards APT 88C,"$2,024 ",4.0
"$4,495,000",Manhattan,CONDO,"$99,880 ",Lafayette St APT 5B,"$2,024 ",2.0
"$549,000",Manhattan,CONDO,"$99,880 ",Sullivan St APT 15,"$2,024 ",0.0
"$795,000",Manhattan,CONDO,"$99,880 ",Thompson St APT 4V,"$2,024 ",0.0
"$545,000",Manhattan,APARTMENT,"$99,880 ",Thompson St APT 10,"$2,024 ",1.0
"$799,000",Manhattan,CONDO,"$99,880 ",Bleecker St APT 225E,"$2,024 ",0.0
"$3,650,000",Manhattan,CONDO,"$99,880 ",Greene St APT 3A,"$2,024 ",2.0
"$595,000",Manhattan,CONDO,"$99,880 ",Mercer St APT B404,"$2,024 ",0.0
"$455,000",Manhattan,APARTMENT,"$99,880 ",Bleecker St APT 3KW,"$2,024 ",0.0
"$6,895,000",Manhattan,CONDO,"$99,880 ",Sullivan St #4A,"$2,024 ",3.0
"$580,000",Manhattan,CONDO,"$99,880 ",Sullivan St APT 4D,"$2,024 ",0.0
"$11,500,000",Manhattan,CONDO,"$99,880 ",Kenmare St PENTHOUSE A,"$2,024 ",4.0
"$10,995,000",Manhattan,CONDO,"$99,880 ",Prince St,"$2,024 ",4.0
"$7,800,000",Manhattan,CONDO,"$99,880 ",Crosby St APT 5N,"$2,024 ",3.0
"$1,995,000",Manhattan,CONDO,"$99,880 ",Elizabeth St FLOOR 3,"$2,024 ",1.0
"$1,630,000",Manhattan,CONDO,"$99,880 ",E 30th St #20A,"$2,024 ",1.0
"$11,450,000",Manhattan,CONDO,"$99,880 ",Mercer St PENTHOUSE E,"$2,024 ",4.0
"$1,510,000",Manhattan,CONDO,"$99,880 ",E 30th St #17A,"$2,024 ",1.0
"$2,925,000",Manhattan,CONDO,"$99,880 ",Broadway APT 4,"$2,024 ",0.0
"$6,500,000",Manhattan,TOWNHOUSE,"$99,880 ",E 30th St,"$2,024 ",5.0
"$32,000,000",Manhattan,CONDO,"$99,880 ",W Broadway #PENTHOUSE,"$2,024 ",4.0
"$3,499,900",Manhattan,CONDO,"$99,880 ",3rd Ave #10A,"$2,024 ",3.0
"$2,650,000",Manhattan,CONDO,"$99,880 ",Prince St #5C,"$2,024 ",2.0
"$4,275,000",Manhattan,CONDO,"$99,880 ",Park Ave S APT 28D,"$2,024 ",2.0
"$6,995,000",Manhattan,CONDO,"$99,880 ",Greene St APT 2,"$2,024 ",3.0
"$2,350,000",Manhattan,CONDO,"$99,880 ",E 33rd St APT 5N,"$2,024 ",2.0
"$7,995,000",Manhattan,TOWNHOUSE,"$99,880 ",Sullivan St,"$2,024 ",5.0
"$585,000",Manhattan,CONDO,"$99,880 ",E 37th St APT 5F,"$2,024 ",1.0
"$2,495,000",Manhattan,APARTMENT,"$99,880 ",Bond St APT 3B,"$2,024 ",2.0
"$2,225,000",Manhattan,CONDO,"$99,880 ",E 30th St #39C,"$2,024 ",1.0
"$3,999,999",Manhattan,CONDO,"$99,880 ",Broadway #4GH,"$2,024 ",3.0
"$1,545,000",Manhattan,CONDO,"$99,880 ",E 34th St APT 2G,"$2,024 ",2.0
"$4,449,000",Manhattan,CONDO,"$99,880 ",Kenmare St #6A,"$2,024 ",2.0
"$775,000",Manhattan,CONDO,"$99,880 ",W 29th St APT 3B,"$2,024 ",1.0
"$552,500",Manhattan,CONDO,"$99,880 ",E 36th St APT 3C,"$2,024 ",1.0
"$3,000,000",Manhattan,CONDO,"$99,880 ",Lafayette St APT 7C,"$2,024 ",2.0
"$3,550,000",Manhattan,CONDO,"$99,880 ",W 28th St #41B,"$2,024 ",1.0
"$9,995,000",Manhattan,CONDO,"$99,880 ",Great Jones St,"$2,024 ",3.0
"$449,000",Manhattan,CONDO,"$99,880 ",Madison Ave APT 8J,"$2,024 ",0.0
"$6,950,000",Manhattan,CONDO,"$99,880 ",W 28th St #41A,"$2,024 ",2.0
"$12,800,000",Manhattan,CONDO,"$99,880 ",Mott St #1,"$2,024 ",6.0
"$465,000",Manhattan,CONDO,"$99,880 ",Madison Ave APT 10M,"$2,024 ",0.0
"$1,477,438",Manhattan,CONDO,"$99,880 ",W 28th St APT 10E,"$2,024 ",1.0
"$1,500,000",Manhattan,CONDO,"$99,880 ",Spring St #5,"$2,024 ",1.0
"$459,000",Manhattan,CONDO,"$99,880 ",E 33rd St APT 12N,"$2,024 ",0.0
"$2,200,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 3D,"$2,024 ",2.0
"$4,250,000",Manhattan,CONDO,"$99,880 ",Wooster St APT 4F,"$2,024 ",2.0
"$1,600,000",Manhattan,CONDO,"$99,880 ",E 30th St #25A,"$2,024 ",1.0
"$3,200,000",Manhattan,CONDO,"$99,880 ",Riverside Dr APT 1C,"$2,024 ",5.0
"$1,300,000",Manhattan,CONDO,"$99,880 ",W 28th St #3E,"$2,024 ",1.0
"$7,400,000",Manhattan,CONDO,"$99,880 ",E 30th St #53A,"$2,024 ",3.0
"$1,595,000",Manhattan,CONDO,"$99,880 ",W 95th St APT 8F,"$2,024 ",2.0
"$1,588,750",Manhattan,CONDO,"$99,880 ",W 28th St APT 12E,"$2,024 ",1.0
"$399,500",Manhattan,CONDO,"$99,880 ",Lexington Ave APT 11-D,"$2,024 ",0.0
"$1,225,000",Manhattan,CONDO,"$99,880 ",W 99th St APT 403,"$2,024 ",2.0
"$1,325,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 5B,"$2,024 ",1.0
"$625,000",Manhattan,CONDO,"$99,880 ",Park Ave #9E,"$2,024 ",1.0
"$1,650,000",Manhattan,CONDO,"$99,880 ",W 93rd St APT 3A,"$2,024 ",4.0
"$2,600,000",Manhattan,CONDO,"$99,880 ",7th Ave APT 6U,"$2,024 ",3.0
"$2,200,000",Manhattan,CONDO,"$99,880 ",E 30th St #38C,"$2,024 ",1.0
"$5,999,000",Manhattan,CONDO,"$99,880 ",W 99th St APT 30B,"$2,024 ",4.0
"$12,030,000",Manhattan,CONDO,"$99,880 ",Hudson Yards APT 76B,"$2,024 ",4.0
"$2,400,000",Manhattan,CONDO,"$99,880 ",E 30th St #42C,"$2,024 ",1.0
"$1,175,000",Manhattan,CONDO,"$99,880 ",W 95th St APT 8D,"$2,024 ",1.0
"$505,000",Manhattan,CONDO,"$99,880 ",Madison Ave APT 8L,"$2,024 ",1.0
"$11,995,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #7303,"$2,024 ",4.0
"$1,550,000",Manhattan,CONDO,"$99,880 ",Broadway #12B,"$2,024 ",1.0
"$5,750,000",Manhattan,CONDO,"$99,880 ",E 30th St #52B,"$2,024 ",2.0
"$6,925,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #6401,"$2,024 ",3.0
"$675,000",Manhattan,CONDO,"$99,880 ",W 96th St APT 11E,"$2,024 ",1.0
"$2,350,000",Manhattan,CONDO,"$99,880 ",E 30th St #44C,"$2,024 ",1.0
"$1,195,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 2E,"$2,024 ",1.0
"$2,250,000",Manhattan,CONDO,"$99,880 ",W End Ave APT 11B,"$2,024 ",3.0
"$1,750,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 2B,"$2,024 ",1.0
"$2,250,000",Manhattan,CONDO,"$99,880 ",E 30th St #40C,"$2,024 ",1.0
"$5,895,000",Manhattan,CONDO,"$99,880 ",Central Park W #6CD,"$2,024 ",4.0
"$1,315,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 4E,"$2,024 ",1.0
"$2,125,000",Manhattan,CONDO,"$99,880 ",E 30th St #35C,"$2,024 ",1.0
"$3,495,000",Manhattan,CONDO,"$99,880 ",Central Park W #11CD,"$2,024 ",4.0
"$1,452,438",Manhattan,CONDO,"$99,880 ",W 28th St APT 9E,"$2,024 ",1.0
"$2,175,000",Manhattan,CONDO,"$99,880 ",E 30th St #37C,"$2,024 ",1.0
"$850,000",Manhattan,CONDO,"$99,880 ",W 108th St APT 31,"$2,024 ",2.0
"$1,350,000",Manhattan,CONDO,"$99,880 ",W 28th St APT 6B,"$2,024 ",1.0
"$1,250,000",Manhattan,CONDO,"$99,880 ",Riverside Dr APT 11F,"$2,024 ",2.0
"$8,800,000",Manhattan,CONDO,"$99,880 ",W 27th St #9A,"$2,024 ",4.0
"$899,000",Manhattan,CONDO,"$99,880 ",Pine St APT 1612,"$2,024 ",0.0
"$2,150,000",Manhattan,CONDO,"$99,880 ",E 30th St #36C,"$2,024 ",1.0
"$788,000",Manhattan,CONDO,"$99,880 ",W 102nd St APT 3,"$2,024 ",1.0
"$2,799,000",Manhattan,CONDO,"$99,880 ",7th Ave APT 7A,"$2,024 ",2.0
"$950,000",Manhattan,CONDO,"$99,880 ",Wall Street Ct APT 809,"$2,024 ",2.0
"$4,650,000",Manhattan,CONDO,"$99,880 ",E 30th St #47A,"$2,024 ",2.0
"$775,000",Manhattan,APARTMENT,"$99,880 ",W 111th St #G3,"$2,024 ",2.0
"$1,560,000",Manhattan,CONDO,"$99,880 ",W 25th St APT 8A,"$2,024 ",1.0
"$795,000",Manhattan,CONDO,"$99,880 ",Wall St APT 834,"$2,024 ",1.0
"$4,150,000",Manhattan,CONDO,"$99,880 ",E 30th St #33D,"$2,024 ",2.0
"$369,000",Manhattan,CONDO,"$99,880 ",W 102nd St APT 3F,"$2,024 ",0.0
"$675,000",Manhattan,CONDO,"$99,880 ",Wall St APT 713,"$2,024 ",0.0
"$1,800,000",Manhattan,CONDO,"$99,880 ",E 30th St #32A,"$2,024 ",1.0
"$2,650,000",Manhattan,CONDO,"$99,880 ",W End Ave #4B,"$2,024 ",3.0
"$9,975,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #79B,"$2,024 ",4.0
"$1,080,000",Manhattan,CONDO,"$99,880 ",Pine Street UNIT 2414,"$2,024 ",1.0
"$2,925,000",Manhattan,CONDO,"$99,880 ",E 29th St #30C,"$2,024 ",1.0
"$29,500,000",Manhattan,CONDO,"$99,880 ",Hudson Yards PENTHOUSE 88B,"$2,024 ",4.0
"$2,695,000",Manhattan,CONDO,"$99,880 ",W 91st St #8A,"$2,024 ",3.0
"$3,695,000",Manhattan,CONDO,"$99,880 ",Wall St PENTHOUSE L5,"$2,024 ",3.0
"$3,650,000",Manhattan,CONDO,"$99,880 ",Park Ave APT 2C,"$2,024 ",2.0
"$3,250,000",Manhattan,CONDO,"$99,880 ",7th Ave APT 5R,"$2,024 ",1.0
"$2,395,000",Manhattan,CONDO,"$99,880 ",Central Park W APT 14B,"$2,024 ",2.0
"$1,200,000",Manhattan,CONDO,"$99,880 ",Water St APT 12D,"$2,024 ",2.0
"$4,495,000",Manhattan,CONDO,"$99,880 ",E 38th St #52DE,"$2,024 ",4.0
"$875,000",Manhattan,CONDO,"$99,880 ",Central Park W APT 2E,"$2,024 ",1.0
"$14,995,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #7301,"$2,024 ",4.0
"$952,000",Manhattan,CONDO,"$99,880 ",Wall St APT 722,"$2,024 ",1.0
"$3,900,000",Manhattan,TOWNHOUSE,"$99,880 ",E 31st St,"$2,024 ",0.0
"$5,750,000",Manhattan,CONDO,"$99,880 ",7th Ave PENTHOUSE C,"$2,024 ",3.0
"$474,000",Manhattan,CONDO,"$99,880 ",W 93rd St APT 1E,"$2,024 ",1.0
"$2,250,000",Manhattan,CONDO,"$99,880 ",Wall St #8B,"$2,024 ",2.0
"$1,595,000",Manhattan,CONDO,"$99,880 ",1st Ave #35J,"$2,024 ",1.0
"$1,400,000",Manhattan,CONDO,"$99,880 ",W 28th St #2D,"$2,024 ",1.0
"$675,000",Manhattan,CONDO,"$99,880 ",Riverside Dr #BA,"$2,024 ",1.0
"$650,000",Manhattan,CONDO,"$99,880 ",Wall St APT 28L,"$2,024 ",0.0
"$1,650,000",Manhattan,CONDO,"$99,880 ",E 32nd St APT 28E,"$2,024 ",1.0
"$1,185,000",Manhattan,CONDO,"$99,880 ",W 28th St #2F,"$2,024 ",1.0
"$4,850,000",Manhattan,CONDO,"$99,880 ",Broadway #18A,"$2,024 ",3.0
"$1,125,000",Manhattan,CONDO,"$99,880 ",Broad St APT 1928,"$2,024 ",0.0
"$739,000",Manhattan,CONDO,"$99,880 ",Park Ave #10E,"$2,024 ",1.0
"$2,500,000",Manhattan,CONDO,"$99,880 ",W 28th St #9F,"$2,024 ",2.0
"$285,000",Manhattan,CONDO,"$99,880 ",Broadway APT 7G,"$2,024 ",0.0
"$2,547,720",Manhattan,CONDO,"$99,880 ",Wall St #4B,"$2,024 ",2.0
"$1,755,000",Manhattan,CONDO,"$99,880 ",E 30th St #28E,"$2,024 ",1.0
"$1,402,438",Manhattan,CONDO,"$99,880 ",W 28th St #7E,"$2,024 ",1.0
"$895,000",Manhattan,CONDO,"$99,880 ",Riverside Dr #7F,"$2,024 ",2.0
"$945,000",Manhattan,CONDO,"$99,880 ",William St APT 7D,"$2,024 ",1.0
"$299,000",Manhattan,CONDO,"$99,880 ",E 30th St APT 1F,"$2,024 ",0.0
"$1,427,438",Manhattan,CONDO,"$99,880 ",W 28th St #8E,"$2,024 ",1.0
"$2,500,000",Manhattan,CONDO,"$99,880 ",Riverside Dr APT 14A,"$2,024 ",3.0
"$1,600,000",Manhattan,CONDO,"$99,880 ",Pine St APT 902,"$2,024 ",2.0
"$2,350,000",Manhattan,CONDO,"$99,880 ",E 30th St #41B,"$2,024 ",1.0
"$600,000",Manhattan,CONDO,"$99,880 ",W 105th St APT 5,"$2,024 ",3.0
"$2,350,000",Manhattan,CONDO,"$99,880 ",W 28th St #6F,"$2,024 ",2.0
"$598,000",Manhattan,CONDO,"$99,880 ",Wall Street Ct APT 404,"$2,024 ",0.0
"$1,700,000",Manhattan,CONDO,"$99,880 ",W 96th St #9B,"$2,024 ",2.0
"$1,352,438",Manhattan,CONDO,"$99,880 ",W 28th St #5E,"$2,024 ",1.0
"$2,400,000",Manhattan,CONDO,"$99,880 ",Broad St APT 3800,"$2,024 ",2.0
"$740,000",Manhattan,CONDO,"$99,880 ",W 99th St APT 401,"$2,024 ",1.0
"$1,377,438",Manhattan,CONDO,"$99,880 ",W 28th St #6E,"$2,024 ",1.0
"$900,000",Manhattan,CONDO,"$99,880 ",Broad St APT 1008,"$2,024 ",0.0
"$499,000",Manhattan,CONDO,"$99,880 ",W 111th St APT 2N,"$2,024 ",1.0
"$10,950,000",Manhattan,CONDO,"$99,880 ",W 28th St #10,"$2,024 ",5.0
"$2,550,000",Manhattan,CONDO,"$99,880 ",Wall St APT 34M,"$2,024 ",3.0
"$5,150,000",Manhattan,MULTI_FAMILY,"$99,880 ",Manhattan Ave,"$2,024 ",5.0
"$1,595,000",Manhattan,CONDO,"$99,880 ",W 25th St APT 4E,"$2,024 ",1.0
"$1,050,000",Manhattan,CONDO,"$99,880 ",Wall Street Ct APT 1001,"$2,024 ",2.0
"$2,890,000",Manhattan,CONDO,"$99,880 ",Riverside Dr APT 7D,"$2,024 ",3.0
"$3,350,000",Manhattan,CONDO,"$99,880 ",Liberty St #7AB,"$2,024 ",4.0
"$1,500,000",Manhattan,CONDO,"$99,880 ",W 28th St #11E,"$2,024 ",1.0
"$3,095,000",Manhattan,CONDO,"$99,880 ",W 98th St APT 12C,"$2,024 ",4.0
"$1,345,000",Manhattan,CONDO,"$99,880 ",Wall St APT 800,"$2,024 ",2.0
"$550,000",Manhattan,CONDO,"$99,880 ",W 104th St APT 5G,"$2,024 ",0.0
"$1,300,000",Manhattan,CONDO,"$99,880 ",W 28th St #4B,"$2,024 ",1.0
"$1,875,000",Manhattan,CONDO,"$99,880 ",Pine St APT 2409,"$2,024 ",2.0
"$950,000",Manhattan,CONDO,"$99,880 ",W 113th St APT 4B,"$2,024 ",2.0
"$49,500,000",Manhattan,CONDO,"$99,880 ",Hudson Yards PENTHOUSE 90,"$2,024 ",5.0
"$1,200,000",Manhattan,CONDO,"$99,880 ",Pine St APT 1908,"$2,024 ",0.0
"$985,000",Manhattan,CONDO,"$99,880 ",W 96th St APT 7,"$2,024 ",2.0
"$8,450,000",Manhattan,CONDO,"$99,880 ",W 28th St #33,"$2,024 ",3.0
"$1,270,000",Manhattan,CONDO,"$99,880 ",Wall St APT 708,"$2,024 ",0.0
"$2,495,000",Manhattan,CONDO,"$99,880 ",W 107th St APT 12B,"$2,024 ",3.0
"$1,150,000",Manhattan,CONDO,"$99,880 ",Wall St #607,"$2,024 ",0.0
"$6,800,000",Manhattan,MULTI_FAMILY,"$99,880 ",W 29th St,"$2,024 ",12.0
"$6,250,000",Manhattan,CONDO,"$99,880 ",Wall St #3401,"$2,024 ",2.0
"$749,000",Manhattan,CONDO,"$99,880 ",W 110th St PENTHOUSE 3,"$2,024 ",1.0
"$1,250,000",Manhattan,CONDO,"$99,880 ",Riverside Dr #9E,"$2,024 ",1.0
"$1,049,000",Manhattan,CONDO,"$99,880 ",Liberty St APT 14,"$2,024 ",1.0
"$2,075,000",Manhattan,CONDO,"$99,880 ",E 30th St #33C,"$2,024 ",1.0
"$1,545,000",Manhattan,CONDO,"$99,880 ",Broad St APT 3122,"$2,024 ",2.0
"$1,849,000",Manhattan,CONDO,"$99,880 ",W 98th St APT 1EN,"$2,024 ",3.0
"$2,250,000",Manhattan,CONDO,"$99,880 ",E 30th St #37B,"$2,024 ",1.0
"$900,000",Manhattan,CONDO,"$99,880 ",Wall St APT 816,"$2,024 ",1.0
"$2,249,000",Manhattan,CONDO,"$99,880 ",Christopher St APT 12G,"$2,024 ",1.0
"$2,325,000",Manhattan,CONDO,"$99,880 ",E 30th St #40B,"$2,024 ",1.0
"$800,000",Manhattan,CONDO,"$99,880 ",Broad St APT 2208,"$2,024 ",0.0
"$2,075,000",Manhattan,CONDO,"$99,880 ",E 30th St #33B,"$2,024 ",1.0
"$950,000",Manhattan,CONDO,"$99,880 ",W Houston St APT 6G,"$2,024 ",1.0
"$3,275,000",Manhattan,CONDO,"$99,880 ",E 30th St #51C,"$2,024 ",1.0
"$3,250,000",Manhattan,CONDO,"$99,880 ",Horatio St #8GH,"$2,024 ",2.0
"$549,000",Manhattan,CONDO,"$99,880 ",Wall Street Ct APT 607,"$2,024 ",0.0
"$2,175,000",Manhattan,CONDO,"$99,880 ",E 30th St #34B,"$2,024 ",1.0
"$689,000",Manhattan,CONDO,"$99,880 ",Horatio St #6E,"$2,024 ",0.0
"$540,000",Manhattan,CONDO,"$99,880 ",Water St APT 4H,"$2,024 ",0.0
"$4,950,000",Manhattan,CONDO,"$99,880 ",E 30th St #47D,"$2,024 ",3.0
"$1,295,000",Manhattan,CONDO,"$99,880 ",King St APT 8,"$2,024 ",1.0
"$1,495,000",Manhattan,CONDO,"$99,880 ",Liberty St APT 4,"$2,024 ",2.0
"$2,275,000",Manhattan,CONDO,"$99,880 ",E 30th St #38B,"$2,024 ",1.0
"$2,535,000",Manhattan,CONDO,"$99,880 ",Charlton St APT 7A,"$2,024 ",2.0
"$2,250,000",Manhattan,CONDO,"$99,880 ",Liberty St FLOOR 32,"$2,024 ",2.0
"$2,050,000",Manhattan,CONDO,"$99,880 ",E 30th St #32C,"$2,024 ",1.0
"$1,880,000",Manhattan,CONDO,"$99,880 ",Charlton St APT 18C,"$2,024 ",1.0
"$2,450,000",Manhattan,CONDO,"$99,880 ",Pine St APT 2106,"$2,024 ",3.0
"$1,395,000",Manhattan,CONDO,"$99,880 ",Greenwich St #1R,"$2,024 ",1.0
"$2,225,000",Manhattan,CONDO,"$99,880 ",E 30th St #36B,"$2,024 ",1.0
"$13,995,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #7302,"$2,024 ",4.0
"$965,000",Manhattan,CONDO,"$99,880 ",Pine St APT 2413,"$2,024 ",0.0
"$715,000",Manhattan,CONDO,"$99,880 ",Jane St APT 1A,"$2,024 ",1.0
"$2,200,000",Manhattan,CONDO,"$99,880 ",E 30th St #35B,"$2,024 ",1.0
"$5,495,000",Manhattan,CONDO,"$99,880 ",Hudson Yards APT 38H,"$2,024 ",3.0
"$545,000",Manhattan,CONDO,"$99,880 ",Pine St APT 7F,"$2,024 ",1.0
"$1,275,000",Manhattan,CONDO,"$99,880 ",W 4th St,"$2,024 ",1.0
"$2,375,000",Manhattan,CONDO,"$99,880 ",E 30th St #42B,"$2,024 ",1.0
"$4,995,000",Manhattan,CONDO,"$99,880 ",5th Ave FLOOR 8,"$2,024 ",6.0
"$2,595,000",Manhattan,CONDO,"$99,880 ",Broad St APT 1512,"$2,024 ",2.0
"$495,000",Manhattan,CONDO,"$99,880 ",W 10th St APT 5B,"$2,024 ",0.0
"$2,450,000",Manhattan,CONDO,"$99,880 ",E 30th St #45B,"$2,024 ",1.0
"$2,550,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #26E,"$2,024 ",1.0
"$1,399,000",Manhattan,CONDO,"$99,880 ",Wall St APT 18M,"$2,024 ",2.0
"$535,000",Manhattan,CONDO,"$99,880 ",Barrow St APT 2-H,"$2,024 ",0.0
"$3,175,000",Manhattan,CONDO,"$99,880 ",E 30th St #48C,"$2,024 ",1.0
"$3,995,000",Manhattan,CONDO,"$99,880 ",W 29th St APT 2N,"$2,024 ",3.0
"$755,000",Manhattan,CONDO,"$99,880 ",W 96th St APT 6,"$2,024 ",1.0
"$2,725,000",Manhattan,CONDO,"$99,880 ",Horatio St APT GB,"$2,024 ",2.0
"$3,200,000",Manhattan,CONDO,"$99,880 ",E 30th St #49C,"$2,024 ",1.0
"$3,295,000",Manhattan,CONDO,"$99,880 ",W 29th St APT 7D,"$2,024 ",3.0
"$415,000",Manhattan,CONDO,"$99,880 ",W 96th St APT 5A,"$2,024 ",1.0
"$625,000",Manhattan,CONDO,"$99,880 ",Jones St APT 5D,"$2,024 ",1.0
"$2,300,000",Manhattan,CONDO,"$99,880 ",E 30th St #39B,"$2,024 ",1.0
"$11,825,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #6604,"$2,024 ",3.0
"$1,475,000",Manhattan,CONDO,"$99,880 ",W 100th St APT 6D,"$2,024 ",2.0
"$425,000",Manhattan,CONDO,"$99,880 ",Greenwich St APT J8,"$2,024 ",0.0
"$2,400,000",Manhattan,CONDO,"$99,880 ",E 30th St #43B,"$2,024 ",1.0
"$3,250,000",Manhattan,CONDO,"$99,880 ",W 29th St APT 6C,"$2,024 ",4.0
"$995,000",Manhattan,CONDO,"$99,880 ",W 100th St APT 45,"$2,024 ",1.0
"$750,000",Manhattan,CONDO,"$99,880 ",Greenwich Ave APT 6C,"$2,024 ",0.0
"$2,425,000",Manhattan,CONDO,"$99,880 ",E 30th St #44B,"$2,024 ",1.0
"$3,950,000",Manhattan,CONDO,"$99,880 ",Hudson Yard #35D,"$2,024 ",2.0
"$1,095,000",Manhattan,CONDO,"$99,880 ",Central Park W APT 17A,"$2,024 ",1.0
"$1,680,000",Manhattan,CONDO,"$99,880 ",E 30th St #23E,"$2,024 ",1.0
"$1,995,000",Manhattan,CONDO,"$99,880 ",W 12th St APT 3K,"$2,024 ",1.0
"$3,850,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #30G,"$2,024 ",2.0
"$2,125,000",Manhattan,CONDO,"$99,880 ",E 30th St #32B,"$2,024 ",1.0
"$160,000",Manhattan,CONDO,"$99,880 ",W 108th St APT 101,"$2,024 ",1.0
"$899,000",Manhattan,CONDO,"$99,880 ",Bethune St APT 7,"$2,024 ",1.0
"$489,000",Manhattan,CONDO,"$99,880 ",W 34th St APT 10E,"$2,024 ",0.0
"$999,000",Manhattan,CONDO,"$99,880 ",W 94th St #20/2,"$2,024 ",1.0
"$9,995,000",Manhattan,TOWNHOUSE,"$99,880 ",Downing St,"$2,024 ",3.0
"$3,975,000",Manhattan,CONDO,"$99,880 ",E 30th St #29D,"$2,024 ",2.0
"$4,775,000",Manhattan,CONDO,"$99,880 ",W 27th St #3S,"$2,024 ",2.0
"$1,200,000",Manhattan,CONDO,"$99,880 ",W 92nd St APT 5G,"$2,024 ",2.0
"$949,000",Manhattan,CONDO,"$99,880 ",Christopher St #4X,"$2,024 ",1.0
"$1,505,000",Manhattan,CONDO,"$99,880 ",E 30th St #23A,"$2,024 ",1.0
"$2,400,000",Manhattan,CONDO,"$99,880 ",W 107th St APT 14B,"$2,024 ",2.0
"$2,500,000",Manhattan,CONDO,"$99,880 ",Charlton St APT 12H,"$2,024 ",2.0
"$3,950,000",Manhattan,CONDO,"$99,880 ",Hudson Yards #39D,"$2,024 ",2.0
"$3,675,000",Manhattan,CONDO,"$99,880 ",1st Ave #29H,"$2,024 ",3.0
